accession,full_id,description,length,gc_content,n_fraction,label,species,genus
PX379993,PX379993.1,"PX379993.1 Yellow fever virus isolate PM435329, complete genome",10571,0.4971147478951849,0.0,ARB,Yellow fever virus,Flavivirus
PX379992,PX379992.1,"PX379992.1 Yellow fever virus isolate PM435328, complete genome",10710,0.4983193277310924,0.0,ARB,Yellow fever virus,Flavivirus
PX379991,PX379991.1,"PX379991.1 Yellow fever virus isolate PM435326, complete genome",10764,0.4981419546636938,0.0,ARB,Yellow fever virus,Flavivirus
PX379990,PX379990.1,"PX379990.1 Yellow fever virus isolate PM435227, complete genome",10764,0.4983277591973244,0.0,ARB,Yellow fever virus,Flavivirus
PV710604,PV710604.1,"PV710604.1 Yellow fever virus isolate UWARN_YFVHUMLPA_030_25FA polyprotein gene, complete cds",10294,0.500777151738877,0.0,ARB,Yellow fever virus,Flavivirus
PV710603,PV710603.1,"PV710603.1 Yellow fever virus isolate UWARN_YFVHUMLPA_028_25FA polyprotein gene, complete cds",10295,0.5010199125789218,0.0,ARB,Yellow fever virus,Flavivirus
PV710602,PV710602.1,"PV710602.1 Yellow fever virus isolate UWARN_YFVHUMLPA_027_25FA polyprotein gene, complete cds",10330,0.5002904162633107,0.0,ARB,Yellow fever virus,Flavivirus
PV710601,PV710601.1,"PV710601.1 Yellow fever virus isolate UWARN_YFVHUMLPA_021_25FA polyprotein gene, complete cds",10299,0.5006311292358482,0.0,ARB,Yellow fever virus,Flavivirus
PV710600,PV710600.1,"PV710600.1 Yellow fever virus isolate UWARN_YFVHUMLPA_017_25FA polyprotein gene, complete cds",10314,0.5000969555943378,0.0,ARB,Yellow fever virus,Flavivirus
PV710599,PV710599.1,"PV710599.1 Yellow fever virus isolate UWARN_YFVHUMLPA_008_25FA polyprotein gene, complete cds",10302,0.5007765482430596,0.0,ARB,Yellow fever virus,Flavivirus
PV710598,PV710598.1,"PV710598.1 Yellow fever virus isolate UWARN_YFVHUMLPA_016_25FA polyprotein gene, complete cds",10328,0.5000968241673122,0.0,ARB,Yellow fever virus,Flavivirus
PV710597,PV710597.1,"PV710597.1 Yellow fever virus isolate UWARN_YFVHUMLPA_013_25FA polyprotein gene, complete cds",10339,0.5000483605764581,0.0,ARB,Yellow fever virus,Flavivirus
PV710596,PV710596.1,"PV710596.1 Yellow fever virus isolate UWARN_YFVHUMLPA_007_25FA polyprotein gene, complete cds",10324,0.5003874467260752,0.0,ARB,Yellow fever virus,Flavivirus
PV710595,PV710595.1,"PV710595.1 Yellow fever virus isolate UWARN_YFVHUMLPA_006_25FA polyprotein gene, complete cds",10300,0.5009708737864078,0.0,ARB,Yellow fever virus,Flavivirus
PV710594,PV710594.1,"PV710594.1 Yellow fever virus isolate UWARN_YFVHUMLPA_005_25FA polyprotein gene, complete cds",10299,0.5006311292358482,0.0,ARB,Yellow fever virus,Flavivirus
PV710593,PV710593.1,"PV710593.1 Yellow fever virus isolate UWARN_YFVHUMLPA_001_25FA polyprotein gene, complete cds",10327,0.500145250314709,0.0,ARB,Yellow fever virus,Flavivirus
PV710591,PV710591.1,"PV710591.1 Yellow fever virus isolate UWARN_YFVHUMLPA_002_25FA polyprotein gene, complete cds",10308,0.5000970120294916,0.0,ARB,Yellow fever virus,Flavivirus
PV563872,PV563872.1,"PV563872.1 Yellow fever virus strain YFV/LEIAL5026/BRA/2025, complete genome",10837,0.5040140260219618,0.0,ARB,Yellow fever virus,Flavivirus
PV563871,PV563871.1,"PV563871.1 Yellow fever virus strain YFV/LEIAL5025/BRA/2025, complete genome",10837,0.5038294731014118,0.0,ARB,Yellow fever virus,Flavivirus
PV563868,PV563868.1,"PV563868.1 Yellow fever virus strain YFV/LEIAL4889/BRA/2025, complete genome",10858,0.5031313317369681,0.0,ARB,Yellow fever virus,Flavivirus
PV563867,PV563867.1,"PV563867.1 Yellow fever virus strain YFV/LEIAL4888/BRA/2025, complete genome",10858,0.5029471357524405,0.0,ARB,Yellow fever virus,Flavivirus
PV563866,PV563866.1,"PV563866.1 Yellow fever virus strain YFV/LEIAL4887/BRA/2025, complete genome",10858,0.503591821698287,0.0,ARB,Yellow fever virus,Flavivirus
PV563865,PV563865.1,"PV563865.1 Yellow fever virus strain YFV/LEIAL4884/BRA/2025, complete genome",10858,0.502394547798858,0.0,ARB,Yellow fever virus,Flavivirus
PV454340,PV454340.1,"PV454340.1 Yellow fever virus strain YFV/LEIAL4700/BRA/2025, complete genome",10833,0.5031847133757962,0.0,ARB,Yellow fever virus,Flavivirus
PV454339,PV454339.1,"PV454339.1 Yellow fever virus strain YFV/LEIAL4664/BRA/2025, complete genome",10833,0.503277023908428,0.0,ARB,Yellow fever virus,Flavivirus
PQ879118,PQ879118.1,"PQ879118.1 Yellow fever virus strain YFV/LEIAL4068/BRA/2024, complete genome",10844,0.5037808926595352,0.0,ARB,Yellow fever virus,Flavivirus
PQ879116,PQ879116.1,"PQ879116.1 Yellow fever virus strain YFV/LEIAL4066/BRA/2024, complete genome",10844,0.5039653264478052,0.0,ARB,Yellow fever virus,Flavivirus
PQ879115,PQ879115.1,"PQ879115.1 Yellow fever virus strain YFV/LEIAL4065/BRA/2024, complete genome",10844,0.5038731095536703,0.0,ARB,Yellow fever virus,Flavivirus
PQ963937,PQ963937.1,"PQ963937.1 Yellow fever virus isolate YFV/LEIAL4069/BRA/2024, complete genome",10837,0.5035526437205868,0.0,ARB,Yellow fever virus,Flavivirus
PQ441956,PQ441956.1,"PQ441956.1 Yellow fever virus isolate BA 55 polyprotein gene, complete cds",10769,0.4986535425759123,0.0001857182653914,ARB,Yellow fever virus,Flavivirus
PQ441953,PQ441953.1,"PQ441953.1 Yellow fever virus strain Dakar HD isolate DAK HD 1279 polyprotein gene, complete cds",10627,0.4983532511527242,0.0,ARB,Yellow fever virus,Flavivirus
PQ441952,PQ441952.1,"PQ441952.1 Yellow fever virus strain 14-A polyprotein gene, complete cds",10824,0.4915927568366592,0.0,ARB,Yellow fever virus,Flavivirus
PQ441951,PQ441951.1,"PQ441951.1 Yellow fever virus strain Sudan 2003 polyprotein gene, complete cds",10416,0.4885752688172043,0.0,ARB,Yellow fever virus,Flavivirus
PQ602526,PQ602526.1,"PQ602526.1 Yellow fever virus isolate LEIAL3377/BRA/2024, complete genome",10826,0.5038795492333272,0.0,ARB,Yellow fever virus,Flavivirus
PP477075,PP477075.1,"PP477075.1 Yellow fever virus isolate LET-1450, complete genome",10654,0.5045053501032476,0.0002815843814529,ARB,Yellow fever virus,Flavivirus
PQ181571,PQ181571.1,"PQ181571.1 Yellow fever virus isolate YFV_IRF528, complete genome",10739,0.5029332340068907,0.0,ARB,Yellow fever virus,Flavivirus
PP869889,PP869889.1,"PP869889.1 Yellow fever virus isolate 807032104 polyprotein gene, complete cds",10708,0.4983190138214419,0.0067239447142323,ARB,Yellow fever virus,Flavivirus
PP025904,PP025904.1,"PP025904.1 Yellow fever virus isolate 17D, complete genome",10810,0.4974098057354301,0.0,ARB,Yellow fever virus,Flavivirus
OR882688,OR882688.1,"OR882688.1 Yellow fever virus strain 17D-204/Stamaril, complete genome",10862,0.497053949548886,0.0,ARB,Yellow fever virus,Flavivirus
OR882684,OR882684.1,"OR882684.1 Yellow fever virus isolate 99/616, complete genome",10862,0.4969618854722887,0.0,ARB,Yellow fever virus,Flavivirus
OR700702,OR700702.1,"OR700702.1 Yellow fever virus isolate yfv/NSW/1-17D/2023 polyprotein gene, complete cds",10861,0.4969155694687414,0.0,ARB,Yellow fever virus,Flavivirus
OR509732,OR509732.1,"OR509732.1 Yellow fever virus strain 17D-204, complete genome",10862,0.497053949548886,0.0,ARB,Yellow fever virus,Flavivirus
OR052147,OR052147.1,"OR052147.1 Yellow fever virus strain hYFV/Brazil/SP-IAL-810/2023, complete genome",10760,0.5032527881040892,0.0,ARB,Yellow fever virus,Flavivirus
OQ675592,OQ675592.1,"OQ675592.1 Yellow fever virus isolate PNH_6392, complete genome",10859,0.5028087300856432,0.0,ARB,Yellow fever virus,Flavivirus
OR119828,OR119828.1,"OR119828.1 Yellow fever virus isolate Jimenez, complete genome",10889,0.4992193957204518,0.0,ARB,Yellow fever virus,Flavivirus
OQ932916,OQ932916.1,"OQ932916.1 Yellow fever virus isolate BeAr831909 polyprotein gene, complete cds",11075,0.5031151241534989,9.029345372460496e-05,ARB,Yellow fever virus,Flavivirus
OQ932915,OQ932915.1,"OQ932915.1 Yellow fever virus isolate BeAr831908 polyprotein gene, complete cds",10747,0.4975341955894668,0.0045594119289103,ARB,Yellow fever virus,Flavivirus
ON402371,ON402371.1,"ON402371.1 Yellow fever virus isolate 004NM, complete genome",10776,0.4990720118782479,0.0,ARB,Yellow fever virus,Flavivirus
ON323054,ON323054.1,"ON323054.1 Yellow fever virus isolate C, complete genome",10715,0.4973401773215119,0.0,ARB,Yellow fever virus,Flavivirus
ON323052,ON323052.1,"ON323052.1 Yellow fever virus isolate a, complete genome",10751,0.4974420984094503,0.0,ARB,Yellow fever virus,Flavivirus
MT840702,MT840702.1,"MT840702.1 Yellow fever virus isolate VF5528 polyprotein gene, complete cds",10862,0.4969618854722887,0.0,ARB,Yellow fever virus,Flavivirus
MT840701,MT840701.1,"MT840701.1 Yellow fever virus isolate TYF4990 polyprotein gene, complete cds",10862,0.4969618854722887,0.0,ARB,Yellow fever virus,Flavivirus
MT840700,MT840700.1,"MT840700.1 Yellow fever virus isolate TYF4785E2 polyprotein gene, complete cds",10858,0.4970528642475594,0.0,ARB,Yellow fever virus,Flavivirus
OP508715,OP508715.1,"OP508715.1 Yellow fever virus strain PR6021-2017, complete genome",10802,0.5013886317348639,0.0,ARB,Yellow fever virus,Flavivirus
OQ077983,OQ077983.1,"OQ077983.1 MAG: Yellow fever virus isolate Ug2012-CVR2, complete genome",10741,0.4927846569220743,0.0,ARB,Yellow fever virus,Flavivirus
OP796361,OP796361.1,"OP796361.1 Yellow fever virus strain YFV 17DD-UN, complete genome",10862,0.4964095010127048,0.0,ARB,Yellow fever virus,Flavivirus
MW960207,MW960207.1,"MW960207.1 Yellow fever virus isolate 18/YF118, complete genome",10830,0.4922437673130194,0.0001846722068328,ARB,Yellow fever virus,Flavivirus
OM938990,OM938990.1,"OM938990.1 Yellow fever virus isolate DSFDV02926, complete genome",10862,0.4969618854722887,0.0,ARB,Yellow fever virus,Flavivirus
OM938989,OM938989.1,"OM938989.1 Yellow fever virus isolate DSFDV02794, complete genome",10862,0.497053949548886,0.0,ARB,Yellow fever virus,Flavivirus
OM938988,OM938988.1,"OM938988.1 Yellow fever virus isolate MSLFDV02508, complete genome",10862,0.4971460136254833,0.0,ARB,Yellow fever virus,Flavivirus
MN643092,MN643092.1,"MN643092.1 Yellow fever virus strain RJ139, complete genome",11007,0.5024075588262015,0.0,ARB,Yellow fever virus,Flavivirus
MN643091,MN643091.1,"MN643091.1 Yellow fever virus strain RJ138, complete genome",11007,0.5023167075497411,0.0,ARB,Yellow fever virus,Flavivirus
MN643090,MN643090.1,"MN643090.1 Yellow fever virus strain RJ136, complete genome",11007,0.5024075588262015,0.0,ARB,Yellow fever virus,Flavivirus
MN643089,MN643089.1,"MN643089.1 Yellow fever virus strain RJ123, complete genome",11007,0.5024075588262015,0.0,ARB,Yellow fever virus,Flavivirus
MN643088,MN643088.1,"MN643088.1 Yellow fever virus strain RJ98, complete genome",11007,0.5023167075497411,0.0,ARB,Yellow fever virus,Flavivirus
MN643087,MN643087.1,"MN643087.1 Yellow fever virus strain H333, complete genome",11007,0.5023167075497411,0.0,ARB,Yellow fever virus,Flavivirus
MN643086,MN643086.1,"MN643086.1 Yellow fever virus strain H327, complete genome",11007,0.5013173435086763,0.0022712819115108,ARB,Yellow fever virus,Flavivirus
MN643085,MN643085.1,"MN643085.1 Yellow fever virus strain H326, complete genome",10689,0.5017307512395921,0.0,ARB,Yellow fever virus,Flavivirus
MN643084,MN643084.1,"MN643084.1 Yellow fever virus strain H320, complete genome",11007,0.5014081947851368,0.0018170255292086,ARB,Yellow fever virus,Flavivirus
MN643083,MN643083.1,"MN643083.1 Yellow fever virus strain H319, complete genome",10682,0.5014042314173376,0.000187230855645,ARB,Yellow fever virus,Flavivirus
MN643082,MN643082.1,"MN643082.1 Yellow fever virus strain H317, complete genome",11007,0.5022258562732806,9.085127646043429e-05,ARB,Yellow fever virus,Flavivirus
MN643081,MN643081.1,"MN643081.1 Yellow fever virus strain H313, complete genome",11007,0.5021350049968202,0.0,ARB,Yellow fever virus,Flavivirus
MN643080,MN643080.1,"MN643080.1 Yellow fever virus strain H312, complete genome",11007,0.5000454256382302,0.0049968202053238,ARB,Yellow fever virus,Flavivirus
MN643079,MN643079.1,"MN643079.1 Yellow fever virus strain H300, complete genome",11007,0.5025892613791224,0.0,ARB,Yellow fever virus,Flavivirus
MN643078,MN643078.1,"MN643078.1 Yellow fever virus strain H299, complete genome",11007,0.5026801126555828,0.0,ARB,Yellow fever virus,Flavivirus
MN643077,MN643077.1,"MN643077.1 Yellow fever virus strain H295, complete genome",11007,0.501044789679295,0.0017261742527482,ARB,Yellow fever virus,Flavivirus
MW308135,MW308135.1,"MW308135.1 Yellow fever virus isolate YFV085FIG, complete genome",10963,0.5007753352184621,0.0018243181610872,ARB,Yellow fever virus,Flavivirus
MW308134,MW308134.1,"MW308134.1 Yellow fever virus isolate YFV084FIG, complete genome",10955,0.5022364217252396,0.0,ARB,Yellow fever virus,Flavivirus
MZ285906,MZ285906.1,"MZ285906.1 Yellow fever virus strain FVV_HeLa_p5, complete genome",10832,0.4975073855243722,0.0,ARB,Yellow fever virus,Flavivirus
MZ604876,MZ604876.1,"MZ604876.1 UNVERIFIED: Yellow fever virus strain SP14/BRA/2018, complete genome",10306,0.4998059382883757,0.0,ARB,Yellow fever virus,Flavivirus
MZ604875,MZ604875.1,"MZ604875.1 UNVERIFIED: Yellow fever virus strain SP21/BRA/2019, complete genome",10279,0.5002432143204592,0.0,ARB,Yellow fever virus,Flavivirus
MZ604874,MZ604874.1,"MZ604874.1 UNVERIFIED: Yellow fever virus strain SP20/BRA/2019, complete genome",10283,0.5001458718272878,0.0,ARB,Yellow fever virus,Flavivirus
MZ604873,MZ604873.1,"MZ604873.1 UNVERIFIED: Yellow fever virus strain SP11/BRA/2018, complete genome",10185,0.5017182130584192,0.0,ARB,Yellow fever virus,Flavivirus
MZ604872,MZ604872.1,"MZ604872.1 UNVERIFIED: Yellow fever virus strain SP09/BRA/2018, complete genome",9813,0.4998471415469275,0.0,ARB,Yellow fever virus,Flavivirus
MZ604871,MZ604871.1,"MZ604871.1 UNVERIFIED: Yellow fever virus strain SP24/BRA/2019, complete genome",10864,0.5017488954344624,0.0,ARB,Yellow fever virus,Flavivirus
MZ604870,MZ604870.1,"MZ604870.1 UNVERIFIED: Yellow fever virus strain SP05/BRA/2018, complete genome",10274,0.5001946661475569,0.0,ARB,Yellow fever virus,Flavivirus
MZ604869,MZ604869.1,"MZ604869.1 UNVERIFIED: Yellow fever virus strain SP04/BRA/2019, complete genome",10279,0.5005350715050102,0.0,ARB,Yellow fever virus,Flavivirus
MZ604868,MZ604868.1,"MZ604868.1 UNVERIFIED: Yellow fever virus strain SP02/BRA/2018, complete genome",10377,0.4994699816902765,0.0,ARB,Yellow fever virus,Flavivirus
MZ604867,MZ604867.1,"MZ604867.1 UNVERIFIED: Yellow fever virus strain SP22/BRA/2019, complete genome",10854,0.501842638658559,0.0,ARB,Yellow fever virus,Flavivirus
MZ604866,MZ604866.1,"MZ604866.1 UNVERIFIED: Yellow fever virus strain SP13/BRA/2018, complete genome",10836,0.502953119232189,0.0,ARB,Yellow fever virus,Flavivirus
MZ604865,MZ604865.1,"MZ604865.1 UNVERIFIED: Yellow fever virus strain SP12/BRA/2018, complete genome",10836,0.5023071244001477,0.0,ARB,Yellow fever virus,Flavivirus
MZ604864,MZ604864.1,"MZ604864.1 UNVERIFIED: Yellow fever virus strain SP19/BRA/2019, complete genome",10849,0.5020739238639506,0.0,ARB,Yellow fever virus,Flavivirus
MZ604863,MZ604863.1,"MZ604863.1 UNVERIFIED: Yellow fever virus strain SP18/BRA/2019, complete genome",10287,0.5001458151064451,0.0,ARB,Yellow fever virus,Flavivirus
MZ604862,MZ604862.1,"MZ604862.1 UNVERIFIED: Yellow fever virus strain SP10/BRA/2018, complete genome",10335,0.5001451378809869,0.0,ARB,Yellow fever virus,Flavivirus
MZ604861,MZ604861.1,"MZ604861.1 UNVERIFIED: Yellow fever virus strain SP08/BRA/2018, complete genome",10283,0.5011183506758728,0.0,ARB,Yellow fever virus,Flavivirus
MZ604860,MZ604860.1,"MZ604860.1 UNVERIFIED: Yellow fever virus strain SP17/BRA/2019, complete genome",10272,0.5,0.0,ARB,Yellow fever virus,Flavivirus
MZ604859,MZ604859.1,"MZ604859.1 UNVERIFIED: Yellow fever virus strain SP07/BRA/2018, complete genome",10279,0.5002432143204592,0.0,ARB,Yellow fever virus,Flavivirus
MZ604858,MZ604858.1,"MZ604858.1 UNVERIFIED: Yellow fever virus strain SP16/BRA/2019, complete genome",10858,0.5020261558298029,0.0,ARB,Yellow fever virus,Flavivirus
MZ604857,MZ604857.1,"MZ604857.1 UNVERIFIED: Yellow fever virus strain SP25/BRA/2019, complete genome",10850,0.5020276497695852,0.0,ARB,Yellow fever virus,Flavivirus
MZ604856,MZ604856.1,"MZ604856.1 UNVERIFIED: Yellow fever virus strain SP06/BRA/2018, complete genome",10504,0.5001904036557502,0.0,ARB,Yellow fever virus,Flavivirus
MZ604855,MZ604855.1,"MZ604855.1 UNVERIFIED: Yellow fever virus strain SP15/BRA/2019, complete genome",10205,0.5011268985791278,0.0,ARB,Yellow fever virus,Flavivirus
MZ604854,MZ604854.1,"MZ604854.1 UNVERIFIED: Yellow fever virus strain SP23/BRA/2019, complete genome",10866,0.5018406037180195,0.0,ARB,Yellow fever virus,Flavivirus
MZ604853,MZ604853.1,"MZ604853.1 UNVERIFIED: Yellow fever virus strain SP14/BRA/2019, complete genome",10866,0.5017485735321185,0.0,ARB,Yellow fever virus,Flavivirus
MZ604852,MZ604852.1,"MZ604852.1 UNVERIFIED: Yellow fever virus strain SP13/BRA/2019, complete genome",10282,0.5001945146858587,0.0,ARB,Yellow fever virus,Flavivirus
MZ604851,MZ604851.1,"MZ604851.1 UNVERIFIED: Yellow fever virus strain SP12/BRA/2019, complete genome",10276,0.500291942390035,0.0,ARB,Yellow fever virus,Flavivirus
MZ604850,MZ604850.1,"MZ604850.1 UNVERIFIED: Yellow fever virus strain SP11/BRA/2019, complete genome",10282,0.5000972573429294,0.0,ARB,Yellow fever virus,Flavivirus
MZ604849,MZ604849.1,"MZ604849.1 UNVERIFIED: Yellow fever virus strain SP10/BRA/2019, complete genome",10010,0.5001998001998001,0.0,ARB,Yellow fever virus,Flavivirus
MZ604848,MZ604848.1,"MZ604848.1 UNVERIFIED: Yellow fever virus strain SP09/BRA/2019, complete genome",10838,0.5023989665990035,0.0,ARB,Yellow fever virus,Flavivirus
MZ604847,MZ604847.1,"MZ604847.1 UNVERIFIED: Yellow fever virus strain SP08/BRA/2019, complete genome",10277,0.5001459569913399,0.0,ARB,Yellow fever virus,Flavivirus
MZ604846,MZ604846.1,"MZ604846.1 UNVERIFIED: Yellow fever virus strain SP07/BRA/2019, complete genome",10881,0.5017921146953405,0.0,ARB,Yellow fever virus,Flavivirus
MZ604845,MZ604845.1,"MZ604845.1 UNVERIFIED: Yellow fever virus strain SP04/BRA/2018, complete genome",10289,0.5000485955875207,0.0,ARB,Yellow fever virus,Flavivirus
MZ604844,MZ604844.1,"MZ604844.1 UNVERIFIED: Yellow fever virus strain SP06/BRA/2019, complete genome",10279,0.5003405000486428,0.0,ARB,Yellow fever virus,Flavivirus
MZ604843,MZ604843.1,"MZ604843.1 UNVERIFIED: Yellow fever virus strain SP05/BRA/2019, complete genome",10081,0.5000495982541414,0.0,ARB,Yellow fever virus,Flavivirus
MZ604842,MZ604842.1,"MZ604842.1 UNVERIFIED: Yellow fever virus strain SP03/BRA/2018, complete genome",10288,0.5001944012441679,0.0,ARB,Yellow fever virus,Flavivirus
MZ604841,MZ604841.1,"MZ604841.1 UNVERIFIED: Yellow fever virus strain SP03/BRA/2019, complete genome",10282,0.5005835440575763,0.0,ARB,Yellow fever virus,Flavivirus
MZ604840,MZ604840.1,"MZ604840.1 UNVERIFIED: Yellow fever virus strain SP01/BRA/2018, complete genome",10276,0.5008758271701051,0.0,ARB,Yellow fever virus,Flavivirus
MZ604839,MZ604839.1,"MZ604839.1 UNVERIFIED: Yellow fever virus strain SP02/BRA/2019, complete genome",10258,0.5002924546695262,0.0,ARB,Yellow fever virus,Flavivirus
MZ604838,MZ604838.1,"MZ604838.1 UNVERIFIED: Yellow fever virus strain SP01/BRA/2019, complete genome",10261,0.5001461845823993,0.0,ARB,Yellow fever virus,Flavivirus
MZ595197,MZ595197.1,"MZ595197.1 Yellow fever virus isolate PM352972 polyprotein gene, complete cds",10643,0.5002348961758902,0.0001879169407122,ARB,Yellow fever virus,Flavivirus
MZ595195,MZ595195.1,"MZ595195.1 Yellow fever virus isolate PM352943 polyprotein gene, complete cds",10652,0.5,0.0,ARB,Yellow fever virus,Flavivirus
MZ595193,MZ595193.1,"MZ595193.1 Yellow fever virus isolate PM352859 polyprotein gene, complete cds",10651,0.4994836165618251,0.0,ARB,Yellow fever virus,Flavivirus
MZ595191,MZ595191.1,"MZ595191.1 Yellow fever virus isolate PM352818 polyprotein gene, complete cds",10637,0.5000470057346996,0.0,ARB,Yellow fever virus,Flavivirus
MZ595189,MZ595189.1,"MZ595189.1 Yellow fever virus isolate PM352662 polyprotein gene, complete cds",10657,0.5002345875950079,0.0007506803040255,ARB,Yellow fever virus,Flavivirus
MZ595188,MZ595188.1,"MZ595188.1 Yellow fever virus isolate PM352652 polyprotein gene, complete cds",10637,0.500517063081696,0.0,ARB,Yellow fever virus,Flavivirus
MZ595186,MZ595186.1,"MZ595186.1 Yellow fever virus isolate PM352640 polyprotein gene, complete cds",10650,0.5006572769953052,0.0,ARB,Yellow fever virus,Flavivirus
MZ595182,MZ595182.1,"MZ595182.1 Yellow fever virus isolate PM322117 polyprotein gene, complete cds",10643,0.4993892699426853,0.0,ARB,Yellow fever virus,Flavivirus
MN737509,MN737509.1,"MN737509.1 Yellow fever virus strain 17DD substrain 102/84, complete genome",10862,0.4968698213956914,0.0,ARB,Yellow fever virus,Flavivirus
MW158367,MW158367.1,"MW158367.1 Yellow fever virus strain TR8194/TVP21826 polyprotein gene, complete cds",10666,0.5001875117194825,0.0,ARB,Yellow fever virus,Flavivirus
MW158366,MW158366.1,"MW158366.1 Yellow fever virus strain TR8183/TVP21825 polyprotein gene, complete cds",10659,0.4998592738530819,0.0,ARB,Yellow fever virus,Flavivirus
